SessionID,TreatmentNumber,Table,Period,Subject,ClientNumber,LastClientNumber,Group,Profit,TotalProfit,Participate,LeaveStage,EVAlgorithm,PrefAlgorithm,AlgorithmChoice,ProlificID,Captcha5,Consent,BotCheck2,BotCheck1,BotCheck1x,BotCheck1y,Delegate,Option,StartTimeOfExperiment,TimeOKWelcomeOK,TimeOKCaptcha1OK,TimeOKOutOK,TimeContinueOverview1OK,TimeConfirmOverview2OK,TimeOKOut2OK,BotCheck1attempt,BotWarning,TimeOKBotCheck2OK,TimeOKOut3OK,TimeContinueInstructionsPart1aOK,TimeContinueInstructionsPart1bOK,TimeContinueInstructionsPart1cOK,CompQ205,CompQ10,CompQ3,auxPage,TimeNextComprehensionQsOK,TimeBackComprehensionQsOK,TimeContinueComprehensionQsOK,Part1CQsPassedOnAttempt,CompQ3a,CompQ205a,CompQ10a,TimeOKComprehensionQsReplayOK,TimeNextComprehensionQsReplayOK,TimeBackComprehensionQsReplayOK,Screen,Warning,i,OptionsetID,OrderNumber,Up,Confident,TimeOKPart1OK,TimeNextPart1OK,ConfidentPart1,SatisfiedPart1,TimeOKInstructionsPart2aOK,TimeContinueInstructionsPart2bOK,TimeContinueInstructionsPart2cOK,TimeContinueInstructionsPart2dOK,CompQ1,CompQ2,CompQ1b,CompQ0,TimeNextComprehensionQsP2OK,TimeBackComprehensionQsP2OK,TimeContinueComprehensionQsP2OK,Part2CQsPassedOnAttempt,CompQ1a,CompQ2a,CompQ1ba,CompQ0a,TimeNextComprehensionQsP2ReplayOK,TimeBackComprehensionQsP2ReplayOK,TimeContinueComprehensionQsP2ReplayOK,TimeContinueIntroPart2OK,NthDecision,TimedOutDelegationChoice,TimedOutOptionChoice,SatisfactionRating,l,aux_switch1,DelegateA[1],DelegateA[2],DelegateA[3],DelegateA[4],DelegateA[5],DelegateA[6],DelegateA[7],DelegateA[8],TimedOutOptionChoiceA[1],TimedOutOptionChoiceA[2],TimedOutOptionChoiceA[3],TimedOutOptionChoiceA[4],TimedOutOptionChoiceA[5],TimedOutOptionChoiceA[6],TimedOutOptionChoiceA[7],TimedOutOptionChoiceA[8],OptionsetIDA[1],OptionsetIDA[2],OptionsetIDA[3],OptionsetIDA[4],OptionsetIDA[5],OptionsetIDA[6],OptionsetIDA[7],OptionsetIDA[8],OptionA[1],OptionA[2],OptionA[3],OptionA[4],OptionA[5],OptionA[6],OptionA[7],OptionA[8],TimedOutOptionChocie,auxSwitch,TimeContinuePart2OK,TimeOKPart2OK,DelegateHyp10,TimeNextHypothetic10OK,ProbOfBadComputerChoices,ProbOfAbsurdComputerChoices,ComputerRiskTaking,TimeNextReasonsForHypDelegationChoiceOK,DontTrust,BetterJob,HowExactly,MoreInfo,Responsibility4Choice,Responsibility4Outcome,DislikeRelyingOn,Reactance2Analysis,PerformanceCuriosity,Tedious,Other,OtherText,TimeNextReasonsForHypDelegationChoice2OK,RiskTaking,FinMarketExperience,FinanciallyResponsible,AIXperience,TimeNextQaire1OK,Female,Age,Education,HHIncome,TimeNextQaire2OK,Reliable,AIUsageInStudy,TimeNextQaire3OK,AIWasUsed4,TimeNextQaire3aOK,Manx,TimeNextQaire4FALSEOK,RandomPeriod,RelevantPayoff,Feedback,TimeProceedTHANKYOUOK,TotalSecondsInExperiment
260206_1528,115,subjects,1,1,57,0,1,0,0,1,0,1,0,0,60da18693053b2c1d420085f,5,1,2,-1,48.7368421052632,0,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,2,99999,99999,99999,-99,3,205,5,99999,99999,0,0,-99,9,0,2,0,7,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,0,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,1,1,0,1,-1,0,0,0,0,0,0,0,0,8,5,6,1,3,2,7,4,4,8,5,3,2,5,4,-1,1,-99,99999,99999,0,99999,5,3,4,99999,0,0,1,1,0,0,0,0,0,0,0,,99999,8,1,5,2,99999,1,32,3,25,99999,6,0,99999,,0,,0,8,-99,,99999,0
260206_1528,117,subjects,1,1,58,0,1,0,0,1,0,0,1,0,657065aa0c153f5a01470d1b,5,1,2,-1,50.3313632274237,-0.00457524318321079,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,1,-99,18,-99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,5,8,4,7,1,6,2,3,5,1,3,8,4,5,7,3,1,-99,99999,99999,0,99999,2,1,2,99999,0,0,0,1,1,0,0,0,0,0,0,,99999,7,3,6,7,99999,0,71,5,55,99999,7,0,99999,,0,,0,5,205,The study was clear and straightforward. ,99999,0
260206_1528,119,subjects,1,1,59,0,1,0,0,1,0,1,0,0,5c4e38f4d3a5e300018363ba,5,1,2,-1,50.3065950163118,-0.0160305809428674,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2,3,4,8,5,6,1,5,3,8,8,2,8,5,6,1,-99,99999,99999,0,99999,4,2,8,99999,1,1,1,1,1,0,0,0,1,0,0,,99999,8,0,10,8,99999,0,49,2,25,99999,7,0,99999,,0,,0,6,235,,99999,0
260206_1528,121,subjects,1,1,60,0,1,0,0,1,0,1,0,0,66eada82e2a59d472d2dd086,5,1,2,-1,50.2563820422535,0.0143060064935064,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,6,99999,99999,-99,6,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,1,-99,18,-99,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,5,7,4,8,6,1,2,3,8,4,6,4,5,3,5,2,1,0,99999,99999,0,99999,5,5,1,99999,1,1,0,0,1,0,0,0,1,0,0,,99999,6,5,4,4,99999,1,21,4,75,99999,7,0,99999,,0,,0,2,320,,99999,0
260206_1528,123,subjects,1,1,61,0,1,0,0,1,0,0,1,0,5967e9a831394d0001abdb3f,5,1,2,-1,52.8513479346051,0.0107689898947011,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,4,8,1,3,7,2,6,8,4,4,6,7,4,7,5,1,0,99999,99999,0,99999,5,2,10,99999,1,1,0,1,1,1,0,1,1,0,0,,99999,1,8,5,3,99999,1,61,2,35,99999,7,0,99999,,0,,0,8,0,Yes. The bonus on offer is misleading,99999,0
260206_1528,125,subjects,1,1,62,0,1,0,0,1,0,0,1,0,5d879c06e645c60019847113,5,1,2,-1,51.5789473684211,0.0165745856353591,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,6,99999,99999,-99,8,99999,99999,99999,99999,0,1,8,0,99999,0,99999,0,0,0,8,0,99999,0,99999,99999,9,1,1,-99,18,-99,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,7,8,6,3,4,5,1,7,4,1,1,7,4,8,4,1,-99,99999,99999,0,99999,3,1,7,99999,0,0,0,0,1,0,0,0,0,0,0,,99999,7,4,7,6,99999,1,37,5,25,99999,7,0,99999,,0,,0,1,0,n/a,99999,0
260206_1528,127,subjects,1,1,63,0,1,0,0,1,0,1,0,0,5f778d553167a12eae0e1c00,5,1,2,-1,47.200593575419,-0.0163773148148148,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,2,2,99999,0,99999,2,3,205,10,99999,99999,0,0,-99,9,0,2,0,8,99999,99999,-99,6,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,2,6,3,1,7,1,8,8,3,6,6,4,1,1,-99,99999,99999,0,99999,3,0,3,99999,1,0,0,0,0,0,0,0,0,0,0,,99999,3,5,4,1,99999,1,33,4,25,99999,7,0,99999,,0,,0,4,255,no,99999,0
260206_1528,129,subjects,1,1,64,0,1,0,0,1,0,1,0,0,582f8bbd4cadc80001b0fbd3,5,1,2,-1,51.6780187585852,-0.0160305809428674,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,8,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,1,2,8,6,8,4,8,3,6,7,2,2,1,-99,99999,99999,0,99999,6,2,9,99999,0,0,0,0,1,0,0,0,0,0,0,,99999,7,2,8,7,99999,0,45,2,55,99999,7,0,99999,,0,,0,4,290,,99999,0
260206_1528,131,subjects,1,1,65,0,1,0,0,1,0,1,0,0,63f11d008327663bc314b53b,5,1,2,-1,52.2054912860577,0.0275363645691803,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,9,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,99999,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,6,7,2,4,5,8,3,3,5,4,7,8,5,4,1,-99,99999,99999,1,99999,0,0,9,99999,1,1,0,0,0,1,1,0,0,1,0,,99999,7,7,6,8,99999,0,60,4,65,99999,6,0,99999,,0,,0,8,360,Interesting study - thanks for the opportunity to take part.,99999,0
260206_1528,133,subjects,1,1,66,0,1,0,0,1,0,0,1,0,667c2175b570aa694ce2f63c,5,1,2,-1,50.3065950163118,0.0206107802063454,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,1,0,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,7,1,8,6,5,3,2,4,6,6,4,5,2,1,5,1,-99,99999,99999,0,99999,4,1,8,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,10,9,10,10,99999,0,44,2,65,99999,7,0,99999,,0,,0,3,0,,99999,0
260206_1528,137,subjects,1,1,68,0,1,0,0,1,0,0,1,0,5ec1a76a903b335cae864ca8,5,1,2,-1,52.521978021978,0.00228998315243323,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,7,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,3,4,1,7,8,5,3,1,3,6,6,6,2,8,1,-99,99999,99999,1,99999,7,0,1,99999,0,1,0,0,0,0,0,0,1,0,0,,99999,2,6,0,3,99999,0,39,4,35,99999,7,0,99999,,0,,0,5,225,,99999,0
260206_1528,139,subjects,1,1,69,0,1,0,0,1,0,1,0,0,681b781064a5701a5ceee3bc,5,1,2,-1,51.8947368421053,-0.0142045454545455,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,6,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,4,2,5,7,3,5,2,2,8,3,8,6,1,1,-99,99999,99999,0,99999,4,0,2,99999,0,1,0,0,1,0,0,0,1,0,1,"I would take a higher chance of a low win over a lower chance of a high win, the computer cannot be instructed to take this into account",99999,2,6,10,3,99999,1,54,5,35,99999,7,0,99999,,0,,0,3,235,,99999,0
260206_1528,141,subjects,1,1,70,0,1,0,0,1,0,0,1,0,63f8eaeb261f726a83d65177,5,1,2,-1,51.0526315789474,0.00552486187845302,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,6,99999,99999,99999,99999,1,2,1,0,99999,99999,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,8,3,6,5,1,7,4,6,1,7,1,8,6,6,1,-99,99999,99999,0,99999,5,3,5,99999,1,1,0,0,0,1,0,0,0,0,0,,99999,2,2,0,0,99999,0,20,2,75,99999,6,0,99999,,0,,0,5,0,,99999,0
260206_1528,143,subjects,1,1,71,0,1,0,0,1,0,0,1,0,5b94fc0fc168f80001104860,5,1,2,-1,53.8949706404445,-0.00591158866882324,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,20,3,2,99999,0,99999,2,3,205,10,99999,99999,0,0,-99,9,0,2,1,8,99999,99999,-99,8,99999,99999,99999,99999,0,1,8,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,2,1,6,7,3,5,4,1,4,6,5,1,3,8,1,-99,99999,99999,0,99999,5,2,9,99999,0,0,0,0,1,0,0,0,0,0,0,,99999,6,0,6,3,99999,1,51,1,25,99999,6,0,99999,,0,,0,1,0,no,99999,0
260206_1528,145,subjects,1,1,72,0,1,0,0,1,0,0,1,0,59b5a275c05bb50001eb3c4b,5,1,2,-1,51.9095522622927,0.0219638887689917,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,25,3,2,99999,0,99999,-99,4,205,25,99999,99999,0,0,-99,9,0,2,1,9,99999,99999,-99,9,99999,99999,99999,99999,1,1,1,10,99999,0,99999,0,0,1,1,20,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,1,-1,1,1,1,0,0,0,0,0,0,0,0,2,3,5,6,8,7,4,1,7,2,8,5,-1,4,4,3,1,-99,99999,99999,1,99999,2,8,8,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,7,6,8,10,99999,0,47,1,25,99999,7,0,99999,,0,,0,1,255,,99999,0
260206_1528,147,subjects,1,1,73,0,1,0,0,1,0,0,1,0,66854ca22a0b1e7e87b469a4,5,1,2,-1,52.280701754386,0.00203252032520329,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,1,99999,99999,99999,2,3,205,10,99999,99999,0,0,-99,9,0,2,0,10,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,4,5,8,2,3,7,6,1,8,8,4,8,2,4,4,3,1,-99,99999,99999,1,99999,3,0,7,99999,0,1,0,0,0,0,0,0,1,0,1,I liked the surprise,99999,2,7,3,9,99999,0,47,4,105,99999,7,0,99999,,0,,0,7,0,,99999,0
260206_1528,149,subjects,1,1,74,0,1,0,0,1,0,1,0,0,6663f3b2bc244a2d789b70a3,5,1,2,-1,52.2054912860577,0.0157895195753055,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,9,99999,99999,-99,7,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,0,0,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,5,7,2,3,8,3,5,8,8,4,4,5,4,1,-99,99999,99999,0,99999,1,1,9,99999,1,1,0,0,0,0,0,0,0,0,0,,99999,2,3,8,9,99999,1,36,4,35,99999,7,0,99999,,0,,0,8,390,,99999,0
260206_1528,153,subjects,1,1,76,0,1,0,0,1,0,0,1,0,63039343fd5a2e6fb88d2c61,5,1,2,-1,53.500550660793,0.00261780104712039,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,1,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,2,7,8,1,6,3,5,4,7,4,4,6,5,7,8,1,0,99999,99999,1,99999,2,0,2,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,3,2,6,5,99999,0,42,2,45,99999,7,0,99999,,0,,0,1,390,No,99999,0
260206_1528,155,subjects,1,1,77,0,1,0,0,1,0,0,1,0,5bfc2227f88f3900014b0e1d,5,1,2,-1,51.6851687388988,-0.00578034682080925,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,8,99999,99999,-99,6,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,8,5,2,7,3,4,1,5,6,8,7,3,2,8,6,1,-99,99999,99999,1,99999,5,1,7,99999,0,1,0,0,0,1,0,0,1,1,0,,99999,6,4,4,10,99999,1,29,4,75,99999,1,0,99999,,0,,0,7,890,,99999,0
260206_1528,157,subjects,1,1,78,0,1,0,0,1,0,1,0,0,6765e63b9cbc0ec185d7e8fa,5,1,2,-1,51.0535871478873,-0.0122410973837209,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,10,99999,99999,-99,10,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,1,1,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,1,-1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,3,7,8,4,6,5,3,3,2,-1,4,8,5,8,1,-99,99999,99999,1,99999,10,1,7,99999,0,1,0,0,0,0,0,0,1,1,0,,99999,10,8,10,7,99999,0,46,5,25,99999,7,0,99999,,0,,0,7,235,,99999,0
260206_1528,159,subjects,1,1,79,0,1,0,0,1,0,0,1,0,60fcb280d58f26d33cb004a6,5,1,2,-1,53.5789473684211,0.0220994475138122,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,9,99999,99999,99999,99999,0,1,1,0,99999,0,99999,0,0,0,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,2,4,8,5,1,6,1,3,5,4,6,1,6,1,-99,99999,99999,1,99999,4,1,2,99999,0,0,0,0,0,0,0,0,1,1,0,,99999,9,2,5,9,99999,0,20,2,15,99999,7,0,99999,,0,,0,8,225,,99999,0
260206_1528,161,subjects,1,1,80,0,1,0,0,1,0,1,0,0,5a62653a63394a000155489f,5,1,2,-1,52.083981692136,0.00353937563688855,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,6,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4,2,7,8,6,5,3,3,8,5,4,4,5,8,2,1,0,99999,99999,1,99999,4,0,6,99999,0,1,0,0,0,0,0,0,0,0,1,I think the computer could apply better logic than me.,99999,3,1,4,4,99999,1,37,4,65,99999,7,0,99999,,0,,0,5,390,,99999,0
260206_1528,163,subjects,1,1,81,0,1,0,0,1,0,0,1,0,574aff1b5bef980007af2745,5,1,2,-1,50.4131905691964,0,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,2,2,99999,0,99999,-99,4,205,10,99999,99999,0,0,-99,9,0,1,0,7,99999,99999,-99,5,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,1,-99,18,-99,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,3,6,2,1,7,8,4,5,6,5,4,6,4,4,4,5,1,-99,99999,99999,0,99999,8,5,4,99999,1,0,0,0,0,0,0,0,0,0,0,,99999,0,5,0,3,99999,1,60,2,65,99999,7,0,99999,,0,,0,1,290,,99999,0
260206_1528,165,subjects,1,1,82,0,1,0,0,1,0,1,0,0,6658c833dc9f95822cbcfad6,5,1,2,-1,51.3329273265797,0.00943825461647729,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,7,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,1,2,6,8,8,3,3,3,6,2,5,2,1,-99,99999,99999,0,99999,4,4,8,99999,0,1,0,0,1,0,1,0,1,0,0,,99999,3,1,6,1,99999,0,23,1,25,99999,7,0,99999,,0,,0,5,225,,99999,0
260206_1528,167,subjects,1,1,83,0,1,0,0,1,0,0,1,0,57c74977b23f0e000182dc3f,5,1,2,-1,51.5789473684211,-0.00287356321839083,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,99999,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,9,99999,99999,-99,4,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,5,8,6,2,4,0,3,7,8,4,3,7,-1,0,5,4,1,-99,99999,99999,1,99999,3,0,2,99999,0,1,0,0,0,0,1,0,1,0,0,,99999,10,6,10,10,99999,1,35,3,25,99999,7,0,99999,,0,,0,5,-99,no comments or anything else to add.,99999,0
260206_1528,169,subjects,1,1,84,0,1,0,0,1,0,0,1,0,56cf6e8d31a5bc0006e1cdf5,5,1,2,-1,51.6557760799632,0.0102040816326531,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,7,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,3,4,8,2,7,5,5,6,6,4,2,3,4,1,1,-99,99999,99999,0,99999,3,0,2,99999,0,0,1,1,0,0,0,0,1,0,0,,99999,1,3,9,2,99999,1,71,6,105,99999,7,0,99999,,0,,0,5,390,no,99999,0
260206_1528,173,subjects,1,1,86,0,1,0,0,1,0,1,0,0,5cf66ed8912f0b0017c50b52,5,1,2,-1,48.1145466549296,0.00160845588235292,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,5,3,1,99999,0,99999,-99,4,205,5,99999,99999,0,0,-99,9,0,2,1,6,99999,99999,-99,5,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5,6,3,8,2,4,1,7,8,5,1,4,5,8,3,6,1,-99,99999,99999,0,99999,5,3,2,99999,0,1,0,0,0,0,1,0,1,0,0,,99999,4,6,5,9,99999,1,30,5,45,99999,7,0,99999,,0,,0,3,0,,99999,0
260206_1528,175,subjects,1,1,87,0,1,0,0,1,0,1,0,0,62e224848517df9659a5759b,5,1,2,-1,50.1866421634204,-0.0179062520176911,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,6,99999,99999,-99,5,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2,8,5,4,3,1,6,7,5,4,1,4,2,3,5,4,1,-99,99999,99999,1,99999,10,2,7,99999,1,1,0,0,1,1,1,0,1,0,0,,99999,3,0,5,0,99999,0,21,3,5,99999,6,0,99999,,0,,0,7,0,,99999,0
260206_1528,177,subjects,1,1,88,0,1,0,0,1,0,0,1,0,5f8aa207fb62d0000838847c,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,50,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,4,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,3,-99,,0,0
260206_1528,177,subjects,1,1,88,0,1,0,0,1,1,0,1,0,5f8aa207fb62d0000838847c,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,50,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,4,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,4,-99,,0,0
